incident_id,date,description,city,state,location,attack_type,ideology,group,case_number,heat_map_id,source,processed_date,predicted_term,predicted_term_machine,confidence,base_similarity,frequency_in_training,related_terms,method,secondary_matches,manual_term,is_correct,confidence_level,year,month,quarter,description_short
68077,2024-10-03,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine.""",Hastings-on-Hudson,New York,"Hastings-on-Hudson, New York",Antisemitic Incident: Harassment,,,144687,68077,raw,2025-12-16,Jew coup,Slogans / Code words,0.5422287824948628,0.5418954491615295,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.519955575466156}, {'term': 'Stop Zionist Hate', 'score': 0.5189911723136902}]",Antisemitism,0,Medium,2024,10,4,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."""
68082,2024-10-03,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of three synagogues targeted in New Rochelle in one day).",New Rochelle,New York,"New Rochelle, New York",Antisemitic Incident: Harassment,,,144688,68082,raw,2025-12-16,Jew coup,Slogans / Code words,0.5818762146631876,0.548209547996521,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.5274434089660645}, {'term': 'Zionazi', 'score': 0.513837456703186}]",Antisemitism,0,Medium,2024,10,4,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of three synagogues targeted in New Rochelle in one day)."
68095,2024-10-03,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of five synagogues targeted in a day).",White Plains,New York,"White Plains, New York",Antisemitic Incident: Harassment,,,144689,68095,raw,2025-12-16,Jew coup,Slogans / Code words,0.5470264795621236,0.5466931462287903,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.527477502822876}, {'term': 'Stop Zionist Hate', 'score': 0.516711950302124}]",Antisemitism,0,Medium,2024,10,4,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of five synagogues targeted in a day)."
68096,2024-10-03,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of five synagogues targeted in a day).",White Plains,New York,"White Plains, New York",Antisemitic Incident: Harassment,,,144690,68096,raw,2025-12-16,Jew coup,Slogans / Code words,0.5470264795621236,0.5466931462287903,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.527477502822876}, {'term': 'Stop Zionist Hate', 'score': 0.516711950302124}]",Antisemitism,0,Medium,2024,10,4,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of five synagogues targeted in a day)."
68087,2024-10-03,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of two synagogues in Rye targeted in a day).",Rye,New York,"Rye, New York",Antisemitic Incident: Harassment,,,144691,68087,raw,2025-12-16,Jew coup,Slogans / Code words,0.5459237936337789,0.5455904603004456,0,[],graph_enhanced,"[{'term': 'Israel Shamir', 'score': 0.5283316373825073}, {'term': 'Stop Zionist Hate', 'score': 0.5186323523521423}]",Antisemitism,0,Medium,2024,10,4,"A synagogue received an antisemitic bomb threat email that read: ""HEIL HITLER! I AM SICK AND TIRED OF YOU DECEITFUL, LYING JEWS DESTROYING THIS COUNTRY THROUGH MASS IMMIGRATION AND DEGENERACY!"" and claimed to have planted a bomb in the facility ""to show solidarity with Palestine."" (This incident represents one of two synagogues in Rye targeted in a day)."
67996,2024-10-16,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda around a residential neighborhood that read: ""Every single aspect of the Covid agenda is Jewish.""",Gilbert,Arizona,"Gilbert, Arizona",Antisemitic Incident: Harassment,,Goyim Defense League (GDL),144710,67996,raw,2025-12-16,Da Goyim Know,Slogans / Code words,0.6702114585240682,0.6698781251907349,0,[],graph_enhanced,"[{'term': 'Goyim Defense League', 'score': 0.6422001123428345}, {'term': '""Pestilence from Heaven""', 'score': 0.6067516207695007}]",Antisemitism,0,Medium,2024,10,4,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda around a residential neighborhood that read: ""Every single aspect of the Covid agenda is Jewish."""
69969,2024-10-16,"A middle school civics teacher assigned students a quiz based on an anti-Israel article. The ""correct"" answer in the quiz said, ""the goal of Hamas is to 'liberate Palestine and confront the Zionist project.'""",Gettysburg,Pennsylvania,"Gettysburg, Pennsylvania",Antisemitic Incident: Harassment,,,144715,69969,raw,2025-12-16,Hamas,Groups / Movements,0.534120345433553,0.5337870121002197,0,[],graph_enhanced,"[{'term': 'Jewish Question', 'score': 0.4974011182785034}, {'term': 'Ahmed Yassin', 'score': 0.4720090627670288}]",Antisemitism,0,Medium,2024,10,4,"A middle school civics teacher assigned students a quiz based on an anti-Israel article. The ""correct"" answer in the quiz said, ""the goal of Hamas is to 'liberate Palestine and confront the Zionist project.'"""
69970,2024-10-20,"At an anti-Israel rally, protesters held a banner that read: ""Zionism is terrorism.""",Englishtown,New Jersey,"Englishtown, New Jersey",Antisemitic Incident: Harassment,,,144720,69970,raw,2025-12-16,Zionazi,Slogans / Code words,0.6114837172826131,0.6111503839492798,0,[],graph_enhanced,"[{'term': 'Stop Zionist Hate', 'score': 0.49841931462287903}, {'term': 'Operation Kristallnacht', 'score': 0.4896703064441681}]",Antisemitism,0,Medium,2024,10,4,"At an anti-Israel rally, protesters held a banner that read: ""Zionism is terrorism."""
67983,2024-10-14,"A note was placed on a Jewish individual's car that read: ""AIPAC's lobby member"" and ""Responsible for the Gaza slaughter.""",Greenbrae,California,"Greenbrae, California",Antisemitic Incident: Harassment,,,144723,67983,raw,2025-12-16,Zionazi,Slogans / Code words,0.5268272403081258,0.5264939069747925,0,[],graph_enhanced,"[{'term': '((()))', 'score': 0.5093308091163635}, {'term': 'Sami Al-Arian', 'score': 0.5039809346199036}]",Antisemitism,0,Medium,2024,10,4,"A note was placed on a Jewish individual's car that read: ""AIPAC's lobby member"" and ""Responsible for the Gaza slaughter."""
68003,2024-10-17,A swastika was carved into a desk at a high school.,White Plains,New York,"White Plains, New York",Antisemitic Incident: Vandalism,,,144733,68003,raw,2025-12-16,Swastika,Numbers / Symbols,0.6098977290789286,0.576231062412262,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4821535050868988}, {'term': 'Hakenkreuz Skinheads', 'score': 0.4563146233558655}]",Antisemitism,0,Medium,2024,10,4,A swastika was carved into a desk at a high school.
68001,2024-10-17,"Graffiti was drawn inside a portable toilet that read: ""Die Jews,"" ""Fuck Jews"" and ""White power,"" and included swastikas.",Chicago,Illinois,"Chicago, Illinois",Antisemitic Incident: Vandalism,,,144736,68001,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5626260283788045,0.5622926950454712,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.5303615927696228}, {'term': 'Screw your optics', 'score': 0.5067844986915588}]",Antisemitism,0,Medium,2024,10,4,"Graffiti was drawn inside a portable toilet that read: ""Die Jews,"" ""Fuck Jews"" and ""White power,"" and included swastikas."
68005,2024-10-17,A mezuzah was ripped from the doorpost of a Jewish apartment.,Alexandria,Virginia,"Alexandria, Virginia",Antisemitic Incident: Vandalism,,,144748,68005,raw,2025-12-16,Pittsburgh synagogue shooting,Incidents / Events,0.4174393398761749,0.3504393398761749,0,[],graph_enhanced,"[{'term': 'Operation Kristallnacht', 'score': 0.3294174075126648}, {'term': 'Jersey City Kosher Market Shooting', 'score': 0.31817013025283813}]",Antisemitism,0,Low,2024,10,4,A mezuzah was ripped from the doorpost of a Jewish apartment.
68004,2024-10-17,"An individual left threatening antisemitic comments on a Jewish TikTok user's videos, including, ""The fewer Israelis there are, the better.""",Raleigh,North Carolina,"Raleigh, North Carolina",Antisemitic Incident: Harassment,,,144749,68004,raw,2025-12-16,Zionazi,Slogans / Code words,0.5752241574923197,0.5415574908256531,0,[],graph_enhanced,"[{'term': 'Da Goyim Know', 'score': 0.5082256197929382}, {'term': 'Stop Zionist Hate', 'score': 0.5021556615829468}]",Antisemitism,0,Medium,2024,10,4,"An individual left threatening antisemitic comments on a Jewish TikTok user's videos, including, ""The fewer Israelis there are, the better."""
68011,2024-10-18,Swastika graffiti was drawn under a bridge.,Manchester,New Hampshire,"Manchester, New Hampshire",Antisemitic Incident: Vandalism,,,144792,68011,raw,2025-12-16,Swastika,Numbers / Symbols,0.5781933350563049,0.5111933350563049,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.49129897356033325}, {'term': 'SS Hand Sign Symbol', 'score': 0.46719810366630554}]",Antisemitism,0,Medium,2024,10,4,Swastika graffiti was drawn under a bridge.
69971,2024-04-28,Antisemitic graffiti was found on copies of a student newspaper at Reed College.,Portland,Oregon,"Portland, Oregon",Antisemitic Incident: Vandalism,,,144800,69971,raw,2025-12-16,Runic Writing,Numbers / Symbols,0.4861907326380412,0.4525240659713745,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.45120006799697876}, {'term': 'Burning Neo-Nazi Symbols', 'score': 0.44294413924217224}]",Antisemitism,0,Low,2024,4,2,Antisemitic graffiti was found on copies of a student newspaper at Reed College.
68008,2024-10-18,A mezuzah was ripped from the doorpost of a Jewish home and the scroll was taken out and thrown on the ground.,Denver,Colorado,"Denver, Colorado",Antisemitic Incident: Vandalism,,,144802,68008,raw,2025-12-16,Pittsburgh synagogue shooting,Incidents / Events,0.4118895792166392,0.3782229125499725,0,[],graph_enhanced,"[{'term': 'Operation Kristallnacht', 'score': 0.3619866669178009}, {'term': 'Muh Holocaust', 'score': 0.36170369386672974}]",Antisemitism,0,Low,2024,10,4,A mezuzah was ripped from the doorpost of a Jewish home and the scroll was taken out and thrown on the ground.
68025,2024-10-20,"Graffiti was written under a bridge that read: ""Hail Hitler"" and ""Kikes own all"" along with several swastikas.",Issaquah,Washington,"Issaquah, Washington",Antisemitic Incident: Vandalism,,,144859,68025,raw,2025-12-16,Hakenkreuz Skinheads,Groups / Movements,0.554363334496816,0.5540300011634827,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5515317916870117}, {'term': 'Operation Kristallnacht', 'score': 0.5392889976501465}]",Antisemitism,0,Medium,2024,10,4,"Graffiti was written under a bridge that read: ""Hail Hitler"" and ""Kikes own all"" along with several swastikas."
68022,2024-10-20,"The word ""Intifada"" was spray-painted in large letters on the side of a business. The business was also vandalized with: ""Judaism Ain't Zion sm"" and ""Jakob is a lil' bitch!""",New Orleans,Louisiana,"New Orleans, Louisiana",Antisemitic Incident: Vandalism,,,144874,68022,raw,2025-12-16,Operation Kristallnacht,Incidents / Events,0.6276829206148783,0.5940162539482117,0,[],graph_enhanced,"[{'term': 'Jersey City Kosher Market Shooting', 'score': 0.5413869023323059}, {'term': '""Pestilence from Heaven""', 'score': 0.5275167226791382}]",Antisemitism,0,Medium,2024,10,4,"The word ""Intifada"" was spray-painted in large letters on the side of a business. The business was also vandalized with: ""Judaism Ain't Zion sm"" and ""Jakob is a lil' bitch!"""
69972,2024-10-20,"Swastikas, ""All hail Hitler sic "" and ""N----r"" were written on an item that a Jewish person left at a golf course.",Saugatuck,Michigan,"Saugatuck, Michigan",Antisemitic Incident: Vandalism,,,144872,69972,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.6427956504821777,0.5757956504821777,0,[],graph_enhanced,"[{'term': 'Swastika', 'score': 0.5285775065422058}, {'term': 'Sonnenrad', 'score': 0.5060238242149353}]",Antisemitism,0,Medium,2024,10,4,"Swastikas, ""All hail Hitler sic "" and ""N----r"" were written on an item that a Jewish person left at a golf course."
67875,2024-10-21,"A Star of David and the word: ""Jew"" were spray-painted outside the residence of an Orthodox Jewish student at the University of Colorado, Boulder.",Boulder,Colorado,"Boulder, Colorado",Antisemitic Incident: Vandalism,,,144899,67875,raw,2025-12-16,Burning Neo-Nazi Symbols,Numbers / Symbols,0.6154297553698221,0.5817630887031555,0,[],graph_enhanced,"[{'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.5326682329177856}, {'term': 'Crucified Skinhead (symbol)', 'score': 0.5146833658218384}]",Antisemitism,0,Medium,2024,10,4,"A Star of David and the word: ""Jew"" were spray-painted outside the residence of an Orthodox Jewish student at the University of Colorado, Boulder."
68024,2024-10-20,Swastika graffiti was spray-painted on cars in a residential neighborhood.,Austin,Texas,"Austin, Texas",Antisemitic Incident: Vandalism,,,144897,68024,raw,2025-12-16,Swastika,Numbers / Symbols,0.5720562302271525,0.5383895635604858,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.5192643404006958}, {'term': 'Hakenkreuz Skinheads', 'score': 0.5179393887519836}]",Antisemitism,0,Medium,2024,10,4,Swastika graffiti was spray-painted on cars in a residential neighborhood.
69973,2024-10-14,"At an anti-Israel rally organized by Faculty for Justice in Palestine at the University of Pennsylvania, protesters displayed signs with messages that included: ""Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community. Protesters also chanted, ""Resistance is not terrorism,"" a slogan commonly used to support Hamas's antisemitic October 7, 2023, terrorist attack.",Philadelphia,Pennsylvania,"Philadelphia, Pennsylvania",Antisemitic Incident: Harassment,,,144893,69973,raw,2025-12-16,Zionazi,Slogans / Code words,0.5560622456868489,0.5557289123535156,0,[],graph_enhanced,"[{'term': 'Palestinian Islamic Jihad', 'score': 0.5497899651527405}, {'term': 'Al-Awda: The Palestine Right to Return Coalition', 'score': 0.5406203866004944}]",Antisemitism,0,Medium,2024,10,4,"At an anti-Israel rally organized by Faculty for Justice in Palestine at the University of Pennsylvania, protesters displayed signs with messages that included: ""Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community. Protesters also chanted, ""Resistance is not terrorism,"" a slogan commonly used to support Hamas's antisemitic October 7, 2023, terrorist attack."
68012,2024-10-18,"A Jewish history museum received a letter in the mail that read: ""Do you all think your silly museum does ANY good trying to educate about your history when THIS is all the world sees?"" along with a newspaper clipping about the war in Gaza.",Philadelphia,Pennsylvania,"Philadelphia, Pennsylvania",Antisemitic Incident: Harassment,,,144903,68012,raw,2025-12-16,Revisionisthistory.org,Platforms / Sites,0.5296058896382649,0.5292725563049316,0,[],graph_enhanced,"[{'term': 'Muh Holocaust', 'score': 0.5155622959136963}, {'term': 'The Barnes Review (TBR)', 'score': 0.49423232674598694}]",Antisemitism,0,Medium,2024,10,4,"A Jewish history museum received a letter in the mail that read: ""Do you all think your silly museum does ANY good trying to educate about your history when THIS is all the world sees?"" along with a newspaper clipping about the war in Gaza."
